user_id,exp_purch_T,exp_aov,p_alive,clv_T_bgnbd,clv_T_ml,clv_T_blend,actual_clv_T
327,0.008534113860594168,21.50983951494376,1.0,0.18356741954363767,0.19506076838643074,0.1893140939650342,0.0
332,0.009748882692067837,21.50983951494376,1.0,0.20969690215639206,0.3481847258467246,0.27894081400155835,0.0
339,0.0074970212335983685,21.50983951494376,1.0,0.1612597235748266,0.1896637976627676,0.1754617606187971,0.0
361,0.008885331432711535,21.50983951494376,1.0,0.19112205315471043,0.5431557970195167,0.36713892508711354,0.0
403,0.005491291169019981,21.50983951494376,1.0,0.1181167917754477,0.05671262879082543,0.08741471028313656,0.0
410,0.004544401945144012,21.50983951494376,1.0,0.09774935653144595,0.13747517442624074,0.11761226547884335,0.0
413,0.005615440883298546,21.50983951494376,1.0,0.12078723220540574,0.5182943098104134,0.31954077100790956,0.0
414,0.009433983035047338,21.50983951494376,1.0,0.2029234610705703,0.2564963665215388,0.22970991379605454,0.0
422,0.004616186591900223,21.50983951494376,1.0,0.09929343276280898,0.09116639065460146,0.09522991170870522,0.0
429,0.006073791397343143,16.30841647953391,0.14092040303782438,0.09905391971768221,0.0059806085052541294,0.05251726411146817,0.0
431,0.005488257739534691,21.50983951494376,1.0,0.11805154319403922,0.028909670079055618,0.07348060663654742,0.0
439,0.007991637630768609,21.50983951494376,1.0,0.17189884289941815,0.5642604698007254,0.3680796563500718,0.0
455,0.004205847231150763,21.50983951494376,1.0,0.09046709896642348,0.188210454878072,0.13933877692224775,0.0
457,0.005337875997094834,21.50983951494376,1.0,0.11481685604818029,0.15246024357956764,0.13363854981387396,0.0
458,0.00966349742842964,21.50983951494376,1.0,0.2078602788385933,0.8525675328693222,0.5302139058539578,0.0
468,0.0071361636606158685,21.50983951494376,1.0,0.15349773509222092,0.23630316978757332,0.19490045243989712,0.0
506,0.006259354218577696,21.50983951494376,1.0,0.13463770470879244,0.20925837164082764,0.17194803817481003,0.0
517,0.008638029287909712,21.50983951494376,1.0,0.18580262370832182,0.3200520304498863,0.25292732707910404,0.0
526,0.0072454716472702555,21.50983951494376,1.0,0.1558489323428584,0.2290192364812392,0.1924340844120488,0.0
530,0.01024159051878757,21.50983951494376,1.0,0.22029496843689025,0.2758188694165973,0.24805691892674375,40.0
532,0.0035354305874053006,21.50983951494376,1.0,0.07604654455131137,0.02035009186961123,0.0481983182104613,0.0
534,0.004536103228624415,21.50983951494376,1.0,0.0975708524709294,0.10643600225179968,0.10200342736136454,0.0
536,0.007623609203461567,21.50983951494376,1.0,0.16398261049110655,0.17317744182030537,0.16858002615570594,0.0
561,0.007161889018374388,21.50983951494376,1.0,0.1540510834090712,0.1450962972762627,0.14957369034266693,0.0
564,0.008305735280291573,21.50983951494376,1.0,0.17865503293267815,0.22141415752086582,0.20003459522677197,0.0
571,0.009006198379534064,21.50983951494376,1.0,0.19372188178352426,0.5433490038528328,0.3685354428181785,0.0
576,0.006135647284944982,21.50983951494376,1.0,0.13197678841946697,0.14386617012497674,0.13792147927222187,0.0
583,0.005217343755125876,21.50983951494376,1.0,0.11222422686705164,0.0652116814925096,0.08871795417978062,0.0
595,0.005778754042489552,21.50983951494376,1.0,0.12430007205028276,0.14334564854710935,0.13382286029869606,0.0
600,0.007688520703207614,21.50983951494376,1.0,0.16537884643331832,0.16624943479798535,0.16581414061565183,0.0
602,0.008869460673533159,21.50983951494376,1.0,0.19078067567180323,0.39784767446038416,0.2943141750660937,0.0
617,0.004307963752656538,21.50983951494376,1.0,0.09266360895583702,0.14133495998044254,0.11699928446813979,0.0
624,0.00843983621722394,21.50983951494376,1.0,0.18153952256489697,0.09492042000020685,0.1382299712825519,0.0
626,0.0055744808134048,21.50983951494376,1.0,0.1199061876754704,0.12464305895546661,0.12227462331546851,0.0
633,0.008264269032402469,21.50983951494376,1.0,0.17776310059529665,0.2110200734132779,0.19439158700428727,0.0
642,0.006613553817713083,21.50983951494376,1.0,0.14225648124245205,0.13631254522478572,0.1392845132336189,0.0
646,0.00501458210865434,21.50983951494376,1.0,0.10786285639166313,0.025239190025809398,0.06655102320873627,0.0
647,0.009479008932152625,21.50983951494376,1.0,0.2038919608913214,0.9176971852529561,0.5607945730721388,0.0
663,0.007712399930935651,21.50983951494376,1.0,0.16589248478948918,0.27109135596505296,0.21849192037727105,0.0
684,0.010402541219347824,21.50983951494376,1.0,0.22375699217575906,1.4911947912092427,0.8574758916925009,0.0
700,0.008949386910168977,21.50983951494376,1.0,0.1924998761948731,0.226463999528267,0.20948193786157004,0.0
711,0.006311047290828156,21.50983951494376,1.0,0.13574961439693423,0.19522557164156443,0.1654875930192493,0.0
716,0.00843267034545412,21.50983951494376,1.0,0.18138538581314348,0.1911146003900889,0.1862499931016162,0.0
725,0.009425029174152165,21.50983951494376,1.0,0.202730864959676,0.5040840360740474,0.3534074505168617,0.0
733,0.00417054060238206,21.50983951494376,1.0,0.089707659047795,0.08282640148329272,0.08626703026554386,0.0
742,0.004734979604348049,21.50983951494376,1.0,0.10184865139605845,0.06104423659450012,0.08144644399527928,0.0
749,0.010085548525233664,21.50983951494376,1.0,0.2169385301979538,0.5658860087484133,0.3914122694731836,0.0
755,0.007712399930935651,21.50983951494376,1.0,0.16589248478948918,0.17960662422686538,0.17274955450817728,0.0
760,0.0037616183819717927,21.50983951494376,1.0,0.08091180771267567,0.09381046115198102,0.08736113443232835,0.0
761,0.009570363501945699,21.50983951494376,1.0,0.20585698302652713,0.3346817941265564,0.27026938857654176,0.0
763,0.00843267034545412,21.50983951494376,1.0,0.18138538581314348,0.3048418126631323,0.2431135992381379,0.0
764,0.0037189802389055223,28.344258878391674,0.07765113553270017,0.10541173865516104,0.05050161719358658,0.07795667792437382,0.0
774,0.0054671172329776654,21.50983951494376,1.0,0.11759681429073297,0.1673778609191287,0.14248733760493085,0.0
783,0.003829760165465604,21.50983951494376,1.0,0.0823775265398896,0.1011257512665982,0.09175163890324389,0.0
815,0.007846434503681953,21.50983951494376,1.0,0.16877554693871621,0.10940782620964415,0.1390916865741802,0.0
817,0.003894301921180855,21.50983951494376,1.0,0.08376580934733735,0.022982944022070715,0.05337437668470403,0.0
824,0.008790950318063106,21.50983951494376,1.0,0.1890919305253812,1.6140962768780618,0.9015941037017214,41.989999771118164
833,0.009030767703755061,21.50983951494376,1.0,0.19425036400450854,0.5937399735739864,0.3939951687892475,0.0
837,0.005222829050062113,21.50983951494376,1.0,0.11234221468082223,0.10574411304560202,0.10904316386321213,0.0
838,0.007358181866330383,21.50983951494376,1.0,0.15827331106653592,0.08024098095618902,0.11925714601136247,0.0
839,0.005565113226189132,21.50983951494376,1.0,0.11970469237781914,0.15838214074481816,0.13904341656131863,0.0
852,0.006094245071981606,21.50983951494376,1.0,0.13108623346306122,0.15635339218983668,0.14371981282644897,0.0
853,0.0036685690169781654,21.50983951494376,1.0,0.07891033080469533,0.1560354118482767,0.11747287132648601,0.0
859,0.006860182203455328,21.50983951494376,1.0,0.14756141823959737,0.09285399943477154,0.12020770883718446,0.0
873,0.006711858833843149,21.50983951494376,1.0,0.14437100636292372,0.1625247306229694,0.15344786849294656,0.0
883,0.009729777945346954,21.50983951494376,1.0,0.20928596212045222,0.1925302600662639,0.20090811109335804,0.0
901,0.004544401945144012,21.50983951494376,1.0,0.09774935653144595,0.11336855795391416,0.10555895724268005,0.0
908,0.005712301680011656,21.50983951494376,1.0,0.12287069239799434,0.11298864656008104,0.11792966947903769,0.0
917,0.008319650040325982,21.50983951494376,1.0,0.17895433718790724,0.6595033465480944,0.4192288418680008,0.0
926,0.004339951995266397,21.50983951494376,1.0,0.09335167092074016,0.09966127629963877,0.09650647361018946,0.0
932,0.00802391790907111,21.50983951494376,1.0,0.17259318650520267,0.27739013241310934,0.224991659459156,0.0
940,0.00346878442646046,21.50983951494376,1.0,0.07461299632510074,0.058029680647164884,0.06632133848613281,0.0
951,0.004614042918200595,21.50983951494376,1.0,0.09924732268555758,0.09994071666521541,0.0995940196753865,0.0
958,0.009497139951712742,21.50983951494376,1.0,0.2042819562123018,0.11936005419955502,0.1618210052059284,0.0
964,0.009934193874508205,21.50983951494376,1.0,0.21368291595100883,0.2996845854307611,0.25668375069088495,0.0
970,0.006595988848985929,21.50983951494376,1.0,0.14187866158404594,0.16596460693830273,0.15392163426117433,0.0
977,0.005292381603916857,21.50983951494376,1.0,0.11383827895209225,0.05529641643869663,0.08456734769539444,0.0
983,0.005107381359642403,21.50983951494376,1.0,0.10985895338752334,0.15046420827577156,0.13016158083164744,0.0
998,0.007005317478570259,21.50983951494376,1.0,0.15068325471527674,0.18128544653654602,0.16598435062591138,0.0
1032,0.00527552054615328,21.50983951494376,1.0,0.11347560030554552,0.12919424030662255,0.12133492030608403,0.0
1033,0.005461106976490388,21.50983951494376,1.0,0.117467534638248,0.476583659089513,0.2970255968638805,0.0
1042,0.006412896372480014,21.50983951494376,1.0,0.1379403717980101,0.1381298911294494,0.13803513146372975,0.0
1073,0.00838992950190421,21.50983951494376,1.0,0.1804660371276516,0.20293121519427793,0.19169862616096478,0.0
1083,0.004296786093539716,21.50983951494376,1.0,0.09242317930208142,0.11604147509242863,0.10423232719725503,0.0
1085,0.008305735280291573,21.50983951494376,1.0,0.17865503293267815,0.27294988978990326,0.2258024613612907,0.0
1100,0.006363601574429819,21.50983951494376,1.0,0.13688004860302885,0.18458329050567385,0.16073166955435136,0.0
1109,0.0085488054933074,21.50983951494376,1.0,0.1838834342055118,0.22515367865054917,0.20451855642803046,0.0
1112,0.010126692509700792,21.50983951494376,1.0,0.2178235307008471,0.12436630983880548,0.17109492026982628,0.0
1118,0.006384048648352297,21.50983951494376,1.0,0.13731986188165154,0.19116094751976195,0.16424040470070675,0.0
1135,0.004812964163072114,21.50983951494376,1.0,0.10352608673885678,0.13580328230876973,0.11966468452381326,0.0
1143,0.008004518508278914,21.50983951494376,1.0,0.17217590850747647,0.2221370745362259,0.19715649152185116,0.0
1150,0.00782171897863555,21.50983951494376,1.0,0.16824391996144047,0.29382638328581623,0.23103515162362837,0.0
1156,0.010075314758195118,21.50983951494376,1.0,0.21671840351132138,0.43799607537318225,0.3273572394422518,0.0
1158,0.004876747618896322,21.50983951494376,1.0,0.104898058637344,0.10534797328792377,0.10512301596263388,0.0
1160,0.009022563037975941,21.50983951494376,1.0,0.1940738829603259,0.056284815153858365,0.12517934905709213,0.0
1174,0.003911163588995208,21.50983951494376,1.0,0.08412850111597839,0.07091829952567118,0.07752340032082478,0.0
1187,0.009570363501945699,21.50983951494376,1.0,0.20585698302652713,0.18113774131579707,0.1934973621711621,0.0
1191,0.00734729663771994,21.50983951494376,1.0,0.1580391715460418,0.5693768042418024,0.3637079878939221,0.0
1192,0.003363121645885006,21.50983951494376,1.0,0.07234020687222,0.06838798811092361,0.0703640974915718,0.0
1222,0.010178597378672051,21.50983951494376,1.0,0.21893999610246306,0.5555458615389642,0.38724292882071365,0.0
1246,0.005937624992399261,21.50983951494376,1.0,0.12771736068642725,0.27193739489589497,0.1998273777911611,0.0
1255,0.0058193730139882854,21.50983951494376,1.0,0.12517377960848258,0.16806755832654363,0.1466206689675131,0.0
1258,0.007940526238941282,21.50983951494376,1.0,0.17079944506382694,0.19747608419355767,0.1841377646286923,0.0
1266,0.00843983621722394,21.50983951494376,1.0,0.18153952256489697,0.33772886311923106,0.259634192842064,0.0
1271,0.008284950242979006,21.50983951494376,1.0,0.17820795011577273,0.25401941702458597,0.21611368357017935,0.0
1286,0.003724954621969328,21.50983951494376,1.0,0.08012317611900825,0.15207009689632148,0.11609663650766486,0.0
1298,0.009292733605199334,21.50983951494376,1.0,0.19988520850296243,0.3723345273710581,0.28610986793701026,12.989999771118164
1306,0.005510684141823222,15.554291062810847,0.10314921311637483,0.0857147850971344,0.08066241797195209,0.08318860153454324,0.0
1313,0.007213900440456204,21.50983951494376,1.0,0.15516984075099505,0.1400420617693654,0.14760595126018022,0.0
1360,0.003764468592015831,21.50983951494376,1.0,0.08097311527330682,0.08468537906987078,0.0828292471715888,0.0
1365,0.008017440997219285,21.50983951494376,1.0,0.17245386917071748,0.10723709116197921,0.13984548016634835,0.0
1386,0.005306515055381789,21.50983951494376,1.0,0.11414228722489518,0.14361898107688698,0.12888063415089107,0.0
1389,0.004106762352592931,21.50983951494376,1.0,0.08833579913028683,0.11226014298508283,0.10029797105768483,0.0
1400,0.008375778727039415,21.50983951494376,1.0,0.18016165623129776,0.17917924735431537,0.17967045179280655,0.0
1418,0.007463223887300375,21.50983951494376,1.0,0.1605327480799258,0.19477122480680556,0.17765198644336566,0.0
1444,0.008885331432711535,21.50983951494376,1.0,0.19112205315471043,0.2738712285917103,0.23249664087321037,0.0
1454,0.006698281803620933,21.50983951494376,1.0,0.14407896662175432,0.09642411818436449,0.12025154240305941,0.0
1463,0.009155654308577326,21.50983951494376,1.0,0.19693665483180164,0.34358167225614183,0.2702591635439717,0.0
1468,0.010126692509700792,21.50983951494376,1.0,0.2178235307008471,0.6184340353335294,0.41812878301718825,0.0
1469,0.008135649691134521,21.50983951494376,1.0,0.17499651920610532,0.5832437197978225,0.3791201195019639,0.0
1482,0.008965545442076632,21.50983951494376,1.0,0.19284744362300388,0.12669878886063887,0.1597731162418214,0.0
1489,0.0055838799981629515,21.50983951494376,1.0,0.12010836263118954,0.12378942622616736,0.12194889442867846,0.0
1492,0.008382848139214197,21.50983951494376,1.0,0.18031371815264233,0.18527068300035457,0.18279220057649845,0.0
1497,0.005012052475161459,21.50983951494376,1.0,0.10780844438119963,0.06558118364509406,0.08669481401314685,0.0
1504,0.00999418686346073,21.50983951494376,1.0,0.21497335551539945,1.3657937590632998,0.7903835572893496,0.0
1510,0.00598772603828971,21.50983951494376,1.0,0.12879502614306165,0.3074481182687211,0.21812157220589137,0.0
1511,0.008142319184616815,21.50983951494376,1.0,0.17513997894055544,0.09187140784225925,0.13350569339140733,0.0
1514,0.0064253396735788944,21.50983951494376,1.0,0.13820802520768313,0.1746125286751451,0.15641027694141413,0.0
1518,0.009626027018344026,21.50983951494376,1.0,0.2070542963310926,0.14717679071827205,0.17711554352468234,0.0
1524,0.00894132948053079,21.50983951494376,1.0,0.19232656217645275,1.5893645107754333,0.890845536475943,0.0
1525,0.009336417231650882,21.50983951494376,1.0,0.20082483629736597,0.5923864794037631,0.39660565785056456,0.0
1534,0.005369609909686198,21.50983951494376,1.0,0.11549944741520178,0.12742268248025257,0.12146106494772718,0.0
1537,0.007959616172625573,21.50983951494376,1.0,0.17121006647372697,0.24269463043259393,0.20695234845316046,0.0
1538,0.0075770853865799155,21.50983951494376,1.0,0.1629818906563596,0.09173097108875897,0.12735643087255927,0.0
1545,0.004618332258763416,21.50983951494376,1.0,0.0993395857126888,0.12207765792899723,0.11070862182084301,0.0
1549,0.005898844386090757,21.50983951494376,1.0,0.12688319606843912,0.12150398313448285,0.12419358960146099,0.0
1568,0.008447014285180247,21.50983951494376,1.0,0.1816939216546645,0.2245879843162437,0.2031409529854541,0.0
1582,0.009914356075176071,21.50983951494376,1.0,0.21325620807104498,0.40261535635840356,0.3079357822147243,0.0
1589,0.006450371755975705,21.50983951494376,1.0,0.13874646128276338,0.1476829060824151,0.14321468368258924,0.0
1592,0.0038341935681099957,21.50983951494376,1.0,0.0824728883192756,0.06634780653556335,0.07441034742741948,0.0
1598,0.008933286555988696,21.50983951494376,1.0,0.1921535601603215,0.1506372893202374,0.17139542474027947,0.0
1601,0.005669921342715011,21.50983951494376,1.0,0.12195909814415433,0.16182415697503053,0.14189162755959242,0.0
1603,0.009451941928612794,21.50983951494376,1.0,0.20330975398902923,1.0221212940814037,0.6127155240352165,0.0
1605,0.0027237091235604053,28.344258878391674,0.0775579162194656,0.07720151650763342,0.0029635362141681976,0.04008252636090081,0.0
1608,0.006031347839705603,21.50983951494376,1.0,0.12973332409087027,0.14211037354895972,0.13592184881991498,0.0
1642,0.009884747604592802,21.50983951494376,1.0,0.21261933462051594,0.7987163468617507,0.5056678407411334,0.0
1649,0.0047327241869483975,21.50983951494376,1.0,0.10180013772975272,0.026117437514596817,0.06395878762217477,0.0
1655,0.004681436292294706,21.50983951494376,1.0,0.10069694334669248,0.09379705696973079,0.09724700015821164,0.0
1657,0.0073418660969679275,21.50983951494376,1.0,0.15792236148598665,0.16942669938565863,0.16367453043582264,0.0
1667,0.005895343988195171,21.50983951494376,1.0,0.1268079030714666,0.12585544562693582,0.12633167434920123,0.0
1668,0.007998072880673184,21.50983951494376,1.0,0.17203726409210413,0.3408373158116614,0.25643728995188275,0.0
1680,0.009816344686867082,21.50983951494376,1.0,0.2111479988378818,0.3871481575216929,0.29914807817978734,0.0
1690,0.005267130250651749,21.50983951494376,1.0,0.11329512639582463,0.17895880648465176,0.1461269664402382,0.0
1699,0.003697234504612234,21.50983951494376,1.0,0.07952692084332175,0.09005805606348613,0.08479248845340394,0.0
1700,0.005228325893721035,21.50983951494376,1.0,0.11246045090576437,0.15391367585300314,0.13318706337938374,0.0
1716,0.005650572615803387,21.50983951494376,1.0,0.12154291013346682,0.17353729192513306,0.14754010102929993,0.0
1732,0.007629464901310451,21.50983951494376,1.0,0.16410856561208403,0.08921458538167286,0.12666157549687845,0.0
1760,0.004026873594822535,21.50983951494376,1.0,0.08661740477159739,0.044972793078314595,0.065795098924956,0.0
1774,0.009380513792254293,21.50983951494376,1.0,0.20177334623910634,0.4262236184217002,0.3139984823304033,0.0
1785,0.007561913976251628,17.062541896256977,0.10983384093429503,0.1290254740356846,0.11135353384718834,0.12018950394143646,0.0
1786,0.004594839090844702,21.50983951494376,1.0,0.09883425144105965,0.20372422224969364,0.15127923684537664,0.0
1793,0.009515340515734187,21.50983951494376,1.0,0.20467344742348456,0.39320154775221666,0.2989374975878506,0.0
1794,0.01000425627052442,21.50983951494376,1.0,0.21518994684535006,0.5111883021247546,0.36318912448505236,0.0
1800,0.011500707116232065,16.662855626766962,0.13216343932761676,0.1916346222835063,0.41111574982756893,0.3013751860555376,0.0
1801,0.004165295677721025,21.50983951494376,1.0,0.08959484156006817,0.13454934714840353,0.11207209435423585,0.0
1826,0.005404661966355783,21.50983951494376,1.0,0.11625341152883327,0.06489968016038428,0.09057654584460878,0.0
1846,0.004929983174214688,21.50983951494376,1.0,0.10604314688873095,0.2116459425162344,0.15884454470248266,0.0
1847,0.007418632152527119,21.50983951494376,1.0,0.15957358702126012,0.2624468009759955,0.2110101939986278,0.0
1853,0.006855447899842402,21.50983951494376,1.0,0.1474595841286683,0.029228418678839786,0.08834400140375405,0.0
1860,0.008861546549503127,21.50983951494376,1.0,0.19061044413401587,0.14700562734984668,0.16880803574193126,0.0
1869,0.00857093808940423,21.50983951494376,1.0,0.1843595027956037,0.1595189156832336,0.17193920923941863,0.0
1876,0.005640947701752499,21.50983951494376,1.0,0.1213358797768871,0.13007915782499288,0.12570751880094,0.0
1898,0.004216556102953731,21.50983951494376,1.0,0.09069744508029144,0.30937658278190244,0.20003701393109694,0.0
1911,0.01006510175551555,21.50983951494376,1.0,0.21649872346271817,0.6999294442941286,0.4582140838784234,0.0
1935,0.004552731087144598,21.50983951494376,1.0,0.09792851503917574,0.09098592401419203,0.09445721952668389,0.0
1969,0.007115716110918744,21.50983951494376,1.0,0.15305791157976192,0.22228350753393164,0.18767070955684678,0.0
1972,0.005264339414388874,21.50983951494376,1.0,0.1132350959556977,0.38454829931802753,0.2488916976368626,0.0
1977,0.005937624992399261,21.50983951494376,1.0,0.12771736068642725,0.1318421127602243,0.12977973672332577,0.0
1979,0.003664510196838845,21.50983951494376,1.0,0.07882302623487852,0.08659381089926602,0.08270841856707227,0.0
2016,0.010189042321757815,21.50983951494376,1.0,0.21916466515198058,0.8875725412966079,0.5533686032242943,0.0
2023,0.008375778727039415,21.50983951494376,1.0,0.18016165623129776,0.22826379754221846,0.20421272688675812,0.0
2044,0.009240850199762063,21.50983951494376,1.0,0.19876920477851795,0.09321359580648127,0.1459914002924996,0.0
2054,0.009894597409899909,21.50983951494376,1.0,0.21283120235192524,0.052485347386544624,0.13265827486923493,0.0
2056,0.0045713306418198344,28.5855780624122,0.10761660066949032,0.13067412891083774,0.02566293614866295,0.07816853252975034,0.0
2065,0.00443685029950068,21.50983951494376,1.0,0.09543593789408979,0.08691332230889993,0.09117463010149486,0.0
2070,0.010106078606412359,21.50983951494376,1.0,0.2173801289493363,0.10587479425723317,0.16162746160328473,0.0
2100,0.010168173846175101,21.50983951494376,1.0,0.21871578759127486,0.9908024384301751,0.604759113010725,0.0
2101,0.0033756893592760974,21.50983951494376,1.0,0.07261053637033218,0.2572692351865663,0.16493988577844926,0.0
2107,0.007840240983371414,21.50983951494376,1.0,0.16864232531080395,0.20579349382956616,0.18721790957018505,0.0
2108,0.008115706641978353,21.50983951494376,1.0,0.17456754741931751,0.18876340903631716,0.18166547822781734,0.0
2109,0.008479593584339699,12.809275006220517,0.13869357430009277,0.10861744616279034,0.4885716648276954,0.29859455549524283,0.0
2117,0.00734729663771994,21.50983951494376,1.0,0.1580391715460418,0.35502880047027313,0.25653398600815747,0.0
2119,0.0086681861304654,21.50983951494376,1.0,0.18645129255197213,0.40754435462544664,0.2969978235887094,0.0
2120,0.003898886120569654,21.50983951494376,1.0,0.08386441474049493,0.09688133054801315,0.09037287264425403,0.0
2137,0.00729870919216018,21.50983951494376,1.0,0.15699406338961028,0.18031019907822576,0.16865213123391803,0.0
2139,0.008089267586970319,21.50983951494376,1.0,0.17399884758916792,0.31230848445012277,0.24315366601964533,0.0
2164,0.00599133706649895,21.50983951494376,1.0,0.12887269878032634,0.09032904884997753,0.10960087381515193,0.0
2206,0.004012946475895333,17.96749297167669,0.08744354886467547,0.07210258760136415,0.043421760965943704,0.057762174283653926,0.0
2215,0.01082873646958114,14.800165646087782,0.1275848114123064,0.16026709348763268,0.4767004076934437,0.3184837505905382,0.0
2223,0.007834057237837044,21.50983951494376,1.0,0.16850931393675841,0.17770098778110677,0.17310515085893258,0.0
2227,0.008361675633365463,21.50983951494376,1.0,0.17985830094970684,0.26269267058178425,0.22127548576574554,23.989999771118164
2247,0.0054671172329776654,21.50983951494376,1.0,0.11759681429073297,0.14801927583770816,0.13280804506422056,0.0
2253,0.007682573994225026,21.50983951494376,1.0,0.16525093367746077,0.3551662838962289,0.2602086087868448,0.0
2255,0.004652936284558886,21.50983951494376,1.0,0.10008391275412033,0.15013113101729708,0.1251075218857087,0.0
2259,0.004603354350159705,21.50983951494376,1.0,0.09901741330235347,0.13003329449740844,0.11452535389988096,0.0
2260,0.005653788225469257,21.50983951494376,1.0,0.12161207738132238,0.4031570380770066,0.26238455772916447,0.0
2283,0.009533611025404997,21.50983951494376,1.0,0.2050664431543599,1.3832540060043268,0.7941602245793433,0.0
2289,0.010121158245485049,18.118317551588273,0.14285253067007925,0.18337835908157413,0.26137436979294093,0.22237636443725753,0.0
2291,0.005236592892990602,21.50983951494376,1.0,0.1126382727333229,0.15892584357888428,0.13578205815610359,0.0
2295,0.012360610992974195,24.611337490260468,0.13449744191561758,0.30421116873391146,0.18446685716385094,0.24433901294888122,0.0
2304,0.01043534086960872,21.50983951494376,1.0,0.2244625073890172,0.664072085024709,0.4442672962068631,0.0
2312,0.010369947289913996,21.50983951494376,1.0,0.22305590198447603,0.2368375383673163,0.22994672017589618,0.0
2324,0.008783175707863864,21.50983951494376,1.0,0.18892469990770427,1.9818171161147413,1.0853709080112228,0.0
2327,0.003596859147662222,21.50983951494376,1.0,0.0773678630240718,0.0962764220566137,0.08682214254034275,0.0
2332,0.0037068894878720207,21.50983951494376,1.0,0.07973459798375923,0.06910440239862045,0.07441950019118984,0.0
2344,0.00685072012862851,21.50983951494376,1.0,0.14735789052859413,0.1870156678881491,0.1671867792083716,0.0
2360,0.0043060967720609114,21.50983951494376,1.0,0.09262345050284757,0.0948329375588942,0.09372819403087088,0.0
2388,0.003843091241711902,21.50983951494376,1.0,0.08266427585050895,0.08542596935065574,0.08404512260058235,0.0
2391,0.007784936404737605,21.50983951494376,1.0,0.16745273269994915,0.1046896771407389,0.13607120492034402,0.0
2393,0.007635329605871491,21.50983951494376,1.0,0.16423471446599455,0.33796711587639566,0.2511009151711951,0.0
2409,0.004421056791691597,21.50983951494376,1.0,0.09509622207573841,0.15160081090898192,0.12334851649236017,0.0
