user_id,revenue_per_user
361,17.5
363,0.0
365,0.0
367,0.0
370,24.989999771118164
371,0.0
373,0.0
374,32.69999885559082
375,0.0
379,27.420000076293945
380,0.0
381,0.0
382,6.710000038146973
385,50.64000129699707
387,0.0
388,0.0
389,0.0
390,0.0
393,0.0
395,13.489999771118164
396,0.0
398,0.0
402,0.0
403,16.950000762939453
406,113.88000106811523
409,0.0
410,39.29999923706055
411,12.949999809265137
412,0.0
413,24.0
414,18.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
421,0.0
422,10.340000152587892
423,6.5
424,0.0
427,15.0
428,23.989999771118164
429,67.97999954223633
430,26.649999618530273
431,12.56999969482422
432,0.0
433,0.0
434,7.949999809265136
435,0.0
437,0.0
438,0.0
439,42.0
441,14.949999809265137
442,0.0
446,0.0
447,0.0
449,24.979999542236328
450,0.0
454,15.899999618530272
455,17.489999771118164
456,0.0
457,12.0
458,19.989999771118164
459,17.5
460,0.0
462,0.0
465,0.0
466,0.0
467,0.0
468,11.989999771118164
473,0.0
475,10.5
478,0.0
479,0.0
480,24.989999771118164
484,0.0
485,15.989999771118164
487,12.949999809265137
490,0.0
494,0.0
496,21.989999771118164
497,0.0
499,0.0
500,0.0
501,0.0
506,14.989999771118164
509,0.0
514,0.0
515,0.0
517,16.989999771118164
518,0.0
519,0.0
520,0.0
522,0.0
523,0.0
526,25.0
527,24.690000534057617
528,0.0
529,0.0
530,57.0
531,0.0
532,14.0
533,24.989999771118164
534,4.989999771118164
536,28.11000061035156
539,0.0
541,0.0
543,0.0
546,0.0
547,19.950000762939453
549,29.949999809265137
554,0.0
558,0.0
559,0.0
561,25.0
562,0.0
564,4.949999809265137
565,0.0
566,0.0
569,0.0
570,0.0
571,70.42000102996826
572,0.0
573,0.0
576,25.0
578,0.0
579,8.989999771118164
580,19.989999771118164
581,0.0
583,29.0
584,19.989999771118164
585,0.0
587,0.0
588,0.0
589,0.0
590,0.0
592,22.0
593,0.0
594,0.0
595,14.979999542236328
597,16.059999465942383
598,0.0
599,43.87999916076661
600,22.579999923706048
601,0.0
602,12.970000267028809
604,22.979999542236328
605,0.0
606,0.0
608,0.0
610,0.0
611,72.0
612,0.0
613,0.0
615,0.0
616,0.0
617,25.5
619,0.0
621,0.0
622,0.0
623,0.0
624,25.0
625,0.0
626,6.989999771118164
629,0.0
633,25.0
634,19.989999771118164
635,15.0
636,0.0
638,12.300000190734863
640,0.0
641,0.0
642,18.590000152587887
644,29.5
646,19.989999771118164
647,25.0
648,0.0
649,0.0
650,0.0
652,25.0
653,0.0
654,6.449999809265137
656,20.0
657,19.989999771118164
659,0.0
660,0.0
663,29.39999961853028
664,0.0
666,28.0
675,0.0
677,0.0
678,27.989999771118164
679,0.0
680,0.0
681,0.0
683,24.170000076293945
684,23.0
685,0.0
694,24.989999771118164
696,0.0
697,20.0
699,0.0
700,24.25
702,0.0
704,0.0
705,0.0
707,0.0
708,0.0
709,0.0
711,13.279999732971191
713,0.0
716,16.989999771118164
717,0.0
718,0.0
719,16.110000610351562
720,0.0
721,0.0
722,0.0
724,28.739999771118164
725,40.97999954223633
726,0.0
727,25.0
729,0.0
731,0.0
732,48.1299991607666
733,52.779998779296875
734,0.0
736,0.0
737,10.0
738,12.0
741,0.0
742,16.8799991607666
744,0.0
745,0.0
746,0.0
748,0.0
749,25.0
751,0.0
752,0.0
755,25.0
757,0.0
758,28.289999961853027
759,8.949999809265137
760,21.3700008392334
761,8.670000076293945
762,0.0
763,14.989999771118164
764,43.58000040054321
766,8.989999771118164
768,0.0
770,12.199999809265137
771,0.0
772,35.14000034332275
774,19.950000762939453
776,0.0
778,49.78000068664551
779,0.0
781,23.0
782,9.989999771118164
783,15.050000190734863
787,0.0
789,0.0
790,0.0
792,0.0
793,0.0
794,0.0
795,0.0
798,17.5
799,0.0
800,0.0
801,28.540000915527344
802,0.0
803,36.1899995803833
804,0.0
805,0.0
806,24.989999771118164
807,0.0
810,34.989999771118164
811,35.44000053405762
812,0.0
813,0.0
814,29.0
815,26.68000030517578
816,0.0
817,25.0
821,0.0
823,0.0
824,64.97999954223633
826,0.0
828,0.0
829,0.0
831,0.0
832,25.0
833,13.25
835,29.0
837,31.989999771118164
838,10.0
839,25.0
841,20.0
842,0.0
843,0.0
844,26.979999542236328
845,64.25999975204468
846,0.0
847,0.0
852,27.989999771118164
853,16.0
859,25.0
860,0.0
861,18.0
862,0.0
863,0.0
864,0.0
865,19.989999771118164
867,0.0
868,10.0
869,0.0
871,0.0
873,39.88999938964844
874,0.0
875,24.979999542236328
877,0.0
879,0.0
880,0.0
882,0.0
883,40.010000228881836
885,22.989999771118164
888,0.0
889,0.0
890,0.0
892,0.0
894,13.229999542236328
896,0.0
897,0.0
898,0.0
899,10.989999771118164
901,14.989999771118164
904,0.0
906,28.89999961853028
908,14.989999771118164
909,11.6899995803833
910,0.0
911,0.0
912,0.0
913,0.0
915,0.0
917,25.0
918,25.0
921,0.0
923,0.0
924,0.0
926,71.17000007629395
927,0.0
928,0.0
932,24.989999771118164
933,0.0
934,0.0
935,0.0
939,0.0
940,24.89999961853028
942,12.0
944,0.0
945,0.0
946,28.0
948,0.0
949,0.0
950,0.0
951,19.450000762939453
952,0.0
956,0.0
958,19.989999771118164
959,0.0
960,0.0
962,0.0
963,65.29999923706055
964,23.479999542236328
965,22.200000762939453
966,0.0
967,0.0
970,14.899999618530272
971,0.0
972,0.0
974,0.0
975,0.0
976,16.989999771118164
977,29.329999923706055
978,0.0
979,40.0
981,0.0
982,0.0
983,92.23999977111816
984,19.989999771118164
985,14.630000114440918
988,0.0
989,0.0
993,5.900000095367432
994,0.0
998,11.0
1000,0.0
1004,0.0
1005,0.0
1006,26.89999961853028
1008,0.0
1009,0.0
1011,0.0
1012,0.0
1013,25.0
1018,0.0
1019,0.0
1020,0.0
1022,0.0
1023,0.0
1025,23.0
1029,25.0
1030,0.0
1032,29.5
1033,20.0
1034,0.0
1035,0.0
1038,12.0
1039,25.0
1040,24.989999771118164
1041,10.989999771118164
1042,25.0
1043,19.979999542236328
1044,0.0
1045,18.75
1046,12.989999771118164
1047,0.0
1050,0.0
1056,0.0
1058,0.0
1059,0.0
1060,0.0
1061,25.0
1062,0.0
1064,0.0
1066,0.0
1069,0.0
1071,0.0
1072,0.0
1073,19.5
1075,0.0
1076,24.89999961853028
1078,23.889999389648438
1081,0.0
1082,0.0
1083,37.989999771118164
1085,18.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1093,37.89999961853028
1094,0.0
1097,9.989999771118164
1098,0.0
1099,0.0
1100,29.40999984741211
1102,54.989999771118164
1103,0.0
1104,9.899999618530272
1105,0.0
1107,0.0
1108,0.0
1109,17.84000015258789
1112,41.63999938964844
1115,0.0
1116,0.0
1118,9.989999771118164
1119,27.5
1120,0.0
1121,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1128,0.0
1129,0.0
1131,6.989999771118164
1132,0.0
1135,15.949999809265137
1137,15.0
1139,0.0
1140,12.5
1143,10.020000457763672
1146,0.0
1147,9.989999771118164
1148,0.0
1149,0.0
1150,23.600000381469727
1151,10.06999969482422
1152,23.579999923706048
1154,0.0
1155,0.0
1156,89.64000034332275
1158,27.65999984741211
1159,0.0
1160,52.04999923706055
1161,0.0
1163,0.0
1164,0.0
1165,0.0
1167,0.0
1168,0.0
1170,0.0
1172,0.0
1173,0.0
1174,19.989999771118164
1175,0.0
1179,19.979999542236328
1181,0.0
1182,0.0
1183,0.0
1185,0.0
1187,24.989999771118164
1188,28.0
1189,0.0
1190,7.5
1191,39.900001525878906
1192,53.07999992370606
1194,0.0
1195,0.0
1196,42.89999961853027
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,25.0
1203,0.0
1204,0.0
1205,0.0
1210,0.0
1211,0.0
1212,21.0
1213,0.0
1214,27.89999961853028
1217,9.0
1221,0.0
1222,17.0
1224,0.0
1226,0.0
1228,0.0
1230,0.0
1231,0.0
1232,8.720000267028809
1233,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1244,11.409999847412108
1245,0.0
1246,25.0
1249,24.989999771118164
1253,0.0
1254,0.0
1255,28.0
1256,0.0
1257,0.0
1258,15.270000457763672
1259,0.0
1261,23.579999923706048
1262,0.0
1263,0.0
1264,0.0
1266,45.329999923706055
1268,25.700000762939453
1269,0.0
1270,0.0
1271,22.0
1272,28.149999618530273
1273,0.0
1275,0.0
1279,0.0
1280,0.0
1281,0.0
1284,0.0
1286,24.0
1288,0.0
1289,0.0
1292,0.0
1293,0.0
1295,0.0
1296,34.97999978065491
1298,27.979999542236328
1300,0.0
1301,0.0
1302,0.0
1303,2.990000009536743
1304,0.0
1306,37.989999771118164
1309,0.0
1313,25.0
1317,24.0
1319,0.0
1320,18.0
1321,29.89999961853028
1324,0.0
1325,15.079999923706056
1327,0.0
1328,0.0
1331,9.989999771118164
1333,0.0
1334,0.0
1336,25.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1344,0.0
1347,14.899999618530272
1349,0.0
1350,14.989999771118164
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1357,0.0
1360,14.0
1361,7.989999771118163
1363,0.0
1365,20.0
1366,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1373,0.0
1374,0.0
1376,0.0
1378,20.89999961853028
1379,0.0
1380,0.0
1382,0.0
1384,40.96000003814697
1385,0.0
1386,64.44000053405762
1387,0.0
1389,25.0
1390,0.0
1391,0.0
1394,25.0
1395,0.0
1396,15.0
1397,0.0
1398,0.0
1399,0.0
1400,19.0
1401,0.0
1403,0.0
1404,0.0
1406,0.0
1409,0.0
1410,0.0
1413,0.0
1415,15.0
1416,24.989999771118164
1418,10.0
1420,0.0
1424,0.0
1427,0.0
1428,43.78999900817871
1430,0.0
1431,29.68000030517578
1432,0.0
1434,0.0
1435,32.30000019073486
1436,0.0
1437,0.0
1438,4.380000114440918
1439,0.0
1440,0.0
1441,14.989999771118164
1442,0.0
1443,0.0
1444,6.989999771118164
1446,0.0
1447,0.0
1448,0.0
1449,13.399999618530272
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,15.600000381469728
1456,0.0
1459,13.300000190734863
1460,23.0
1461,14.989999771118164
1463,24.989999771118164
1466,0.0
1467,0.0
1468,7.949999809265136
1469,25.0
1470,0.0
1472,0.0
1474,27.950000762939453
1478,0.0
1481,12.949999809265137
1482,48.94000053405762
1485,0.0
1487,9.289999961853027
1489,22.96999931335449
1490,25.0
1492,11.760000228881836
1493,0.0
1494,0.0
1496,0.0
1497,14.25
1498,0.0
1500,0.0
1501,0.0
1502,0.0
1503,9.0
1504,14.989999771118164
1505,0.0
1507,11.140000343322754
1508,0.0
1510,27.950000762939453
1511,44.129999160766594
1514,29.5
1515,18.989999771118164
1516,18.61000061035156
1518,20.0
1520,0.0
1521,8.770000457763672
1523,0.0
1524,22.450000762939453
1525,14.989999771118164
1528,0.0
1529,13.0
1534,23.77999973297119
1535,0.0
1536,0.0
1537,29.959999322891232
1538,24.0
1539,24.0
1540,48.0
1542,16.959999084472656
1543,0.0
1544,26.450000762939453
1545,44.989999771118164
1546,0.0
1547,40.900001525878906
1548,0.0
1549,26.450000762939453
1550,0.0
1552,0.0
1553,6.0
1554,55.94000053405762
1557,0.0
1560,0.0
1561,0.0
1563,0.0
1565,0.0
1566,51.97999954223633
1567,13.449999809265137
1568,17.989999771118164
1569,0.0
1571,12.989999771118164
1572,0.0
1573,0.0
1575,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,17.0
1582,20.989999771118164
1585,0.0
1586,19.989999771118164
1589,8.989999771118164
1590,0.0
1592,30.739999771118164
1593,0.0
1598,52.1200008392334
1601,40.0
1602,0.0
1603,14.989999771118164
1604,25.0
1605,79.95000076293945
1606,0.0
1607,0.0
1608,25.0
1609,0.0
1610,41.90999889373779
1613,0.0
1614,0.0
1615,0.0
1619,17.3700008392334
1620,0.0
1621,12.0
1622,0.0
1625,0.0
1626,0.0
1628,0.0
1629,0.0
1631,0.0
1632,0.0
1633,28.489999771118164
1634,0.0
1636,0.0
1637,0.0
1639,0.0
1640,0.0
1642,25.0
1643,0.0
1645,0.0
1649,9.949999809265137
1650,59.540000915527344
1651,0.0
1652,0.0
1654,0.0
1655,31.489999771118164
1657,51.679999351501465
1658,20.0
1659,7.079999923706056
1660,0.0
1661,0.0
1662,16.010000228881836
1664,0.0
1667,28.31999969482421
1668,23.989999771118164
1670,0.0
1672,0.0
1676,0.0
1677,0.0
1678,28.799999237060547
1679,12.989999771118164
1680,23.0
1681,0.0
1682,0.0
1683,0.0
1684,17.979999780654907
1687,0.0
1688,0.0
1690,20.0
1692,0.0
1695,0.0
1696,0.0
1697,0.0
1699,11.529999732971191
1700,24.950000762939453
1703,28.989999771118164
1704,21.989999771118164
1707,0.0
1708,0.0
1709,0.0
1714,47.83000063896179
1716,24.0
1717,0.0
1718,0.0
1719,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1726,0.0
1728,0.0
1729,21.989999771118164
1730,0.0
1732,3.400000095367432
1735,0.0
1737,0.0
1739,24.979999542236328
1741,0.0
1743,16.989999771118164
1745,0.0
1746,0.0
1747,25.0
1748,0.0
1753,0.0
1756,0.0
1757,0.0
1758,25.0
1760,14.989999771118164
1761,0.0
1762,0.0
1764,0.0
1765,0.0
1766,0.0
1768,0.0
1769,0.0
1772,19.89999961853028
1774,23.0
1775,0.0
1777,0.0
1779,0.0
1780,0.0
1783,0.0
1785,36.989999771118164
1786,15.989999771118164
1787,0.0
1790,0.0
1791,0.0
1793,16.950000762939453
1794,21.950000762939453
1795,0.0
1796,57.679999351501465
1798,0.0
1800,29.449999809265137
1801,19.989999771118164
1802,0.0
1803,0.0
1804,16.989999771118164
1805,0.0
1807,0.0
1810,0.0
1812,0.0
1814,0.0
1817,23.229999542236328
1820,0.0
1821,0.0
1823,14.949999809265137
1824,25.200000762939453
1825,8.949999809265137
1826,8.0
1827,23.989999771118164
1829,0.0
1830,0.0
1832,0.0
1833,0.0
1835,0.0
1836,0.0
1840,16.950000762939453
1841,29.950000762939453
1843,0.0
1844,0.0
1845,0.0
1846,38.46999931335449
1847,16.0
1848,37.519999504089355
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,19.950000762939453
1854,0.0
1855,0.0
1856,0.0
1859,0.0
1860,29.840000152587887
1863,43.989999771118164
1866,8.0
1867,0.0
1868,34.6899995803833
1869,11.9399995803833
1871,0.0
1872,0.0
1874,0.0
1875,23.989999771118164
1876,9.989999771118164
1877,24.179999351501465
1878,0.0
1879,0.0
1883,0.0
1884,0.0
1888,0.0
1890,0.0
1891,0.0
1893,0.0
1895,0.0
1898,19.579999923706048
1899,27.989999771118164
1900,0.0
1902,26.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1909,0.0
1910,0.0
1911,34.93000030517578
1912,0.0
1914,0.0
1915,0.0
1918,0.0
1919,0.0
1921,0.0
1922,0.0
1923,0.0
1924,17.5
1925,0.0
1926,0.0
1927,0.0
1929,0.0
1934,0.0
1935,25.590000152587887
1937,0.0
1938,0.0
1940,0.0
1941,0.0
1942,0.0
1944,0.0
1945,17.5
1946,0.0
1948,0.0
1949,0.0
1950,0.0
1952,0.0
1953,7.989999771118163
1955,0.0
1957,24.0
1960,0.0
1961,0.0
1962,16.190000534057617
1965,0.0
1966,11.949999809265137
1967,0.0
1968,0.0
1969,21.68000030517578
1970,0.0
1972,27.989999771118164
1974,25.0
1977,35.0
1979,46.459999084472656
1980,0.0
1981,0.0
1983,6.75
1986,9.989999771118164
1987,0.0
1988,22.989999771118164
1989,0.0
1990,11.56999969482422
1991,6.849999904632568
1992,0.0
1993,0.0
1994,12.949999809265137
1995,25.0
1997,41.94000053405762
1998,0.0
1999,17.0
2000,0.0
2001,0.0
2002,0.0
2004,0.0
2011,0.0
2012,0.0
2015,0.0
2016,25.5
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2023,19.989999771118164
2024,0.0
2026,0.0
2028,39.96999931335449
2031,0.0
2032,12.989999771118164
2034,0.0
2035,0.0
2038,17.989999771118164
2039,12.0
2040,0.0
2043,0.0
2044,18.350000381469727
2045,0.0
2046,0.0
2047,14.949999809265137
2051,0.0
2053,0.0
2054,12.0
2056,52.249999046325684
2058,0.0
2059,23.670000076293945
2062,0.0
2063,0.0
2064,0.0
2065,29.950000762939453
2067,0.0
2068,0.0
2069,0.0
2070,9.989999771118164
2071,0.0
2073,23.989999771118164
2074,0.0
2076,0.0
2078,21.979999542236328
2084,0.0
2086,0.0
2087,27.89999961853028
2092,0.0
2096,0.0
2097,21.989999771118164
2098,0.0
2100,20.0
2101,15.899999618530272
2107,8.850000381469727
2108,12.989999771118164
2109,29.34000015258789
2110,0.0
2112,0.0
2114,5.639999866485596
2116,0.0
2117,21.450000762939453
2118,0.0
2119,39.989999771118164
2120,169.29999947547913
2123,0.0
2125,0.0
2127,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,25.0
2138,0.0
2139,8.0
2141,0.0
2142,0.0
2143,0.0
2145,9.15999984741211
2150,20.550000190734863
2151,0.0
2153,0.0
2154,43.17000102996826
2155,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2164,8.720000267028809
2167,16.829999923706055
2171,25.0
2173,0.0
2174,20.0
2176,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2184,0.0
2185,0.0
2189,0.0
2192,0.0
2194,0.0
2201,22.27999973297119
2203,25.0
2206,43.14000129699707
2207,0.0
2208,0.0
2211,0.0
2213,0.0
2214,0.0
2215,24.789999961853027
2216,0.0
2218,0.0
2219,0.0
2221,47.95000076293945
2223,28.0
2224,0.0
2227,62.46999931335449
2228,0.0
2230,0.0
2231,0.0
2232,0.0
2234,0.0
2235,14.399999618530272
2238,25.0
2239,0.0
2241,0.0
2242,12.5
2244,17.5
2247,22.5
2249,0.0
2251,0.0
2252,8.5
2253,51.06999969482422
2255,23.850000381469727
2256,18.989999771118164
2259,29.0
2260,40.60000038146973
2261,0.0
2262,0.0
2263,0.0
2265,0.0
2266,20.0
2269,0.0
2270,19.989999771118164
2271,0.0
2273,13.550000190734863
2274,0.0
2275,0.0
2277,0.0
2281,40.97999954223633
2283,20.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,50.889999389648445
2289,41.58000040054321
2290,0.0
2291,29.950000762939453
2292,0.0
2295,51.89999961853028
2297,9.970000267028809
2300,0.0
2301,36.9399995803833
2302,0.0
2303,23.989999771118164
2304,10.5
2305,8.289999961853027
2307,0.0
2310,21.429999589920044
2311,0.0
2312,26.76000022888184
2314,0.0
2316,0.0
2321,14.0
2323,0.0
2324,6.0
2325,0.0
2326,0.0
2327,22.950000762939453
2328,25.0
2329,0.0
2332,9.989999771118164
2333,24.030000686645508
2335,0.0
2338,60.97999954223633
2342,0.0
2343,0.0
2344,23.96999931335449
2345,0.0
2347,0.0
2349,0.0
2352,27.989999771118164
2354,0.0
2355,0.0
2357,9.989999771118164
2358,22.020000457763672
2359,0.0
2360,12.0
2361,0.0
2363,0.0
2364,0.0
2367,0.0
2370,0.0
2371,0.0
2374,10.15999984741211
2376,0.0
2380,24.25
2381,0.0
2382,0.0
2383,9.989999771118164
2386,0.0
2387,25.0
2388,14.0
2389,16.350000381469727
2390,0.0
2391,19.989999771118164
2393,11.989999771118164
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2401,29.950000762939453
2405,38.97999954223633
2406,0.0
2407,10.989999771118164
2409,27.989999771118164
2410,34.989999771118164
2411,14.949999809265137
2412,0.0
2415,0.0
2418,0.0
2419,0.0
2420,34.89999961853027
2421,0.0
2423,0.0
2425,0.0
2426,0.0
2427,0.0
2429,0.0
2430,0.0
2431,22.950000762939453
2432,61.290000915527344
2433,0.0
2434,17.709999084472656
2436,40.959999084472656
2438,7.019999980926514
2440,0.0
2442,32.95000076293945
2444,0.0
2445,0.0
2449,27.929999351501465
2450,15.710000038146973
2452,25.0
2453,27.950000762939453
2454,9.4399995803833
2455,23.950000762939453
2458,10.359999656677246
2459,4.579999923706056
2461,23.31999969482422
2462,0.0
2463,0.0
2464,0.0
2466,21.0
2468,25.0
2471,0.0
2472,0.0
2475,0.0
2477,0.0
2478,15.989999771118164
2479,0.0
2480,16.989999771118164
2481,19.989999771118164
2482,0.0
2483,0.0
2485,32.97999954223633
2486,0.0
2487,0.0
2488,14.989999771118164
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2494,0.0
2496,0.0
2499,0.0
2501,0.0
2502,25.0
2503,0.0
2504,25.0
2505,0.0
2508,10.0
2510,0.0
2511,15.0
2517,8.979999542236328
2518,0.0
2519,0.0
2520,6.920000076293944
2521,22.950000762939453
2523,0.0
2524,19.989999771118164
2526,0.0
2527,22.989999771118164
2531,9.989999771118164
2532,25.0
2534,0.0
2536,0.0
2538,0.0
2542,12.0
2543,23.950000762939453
2545,0.0
2546,0.0
2549,0.0
2553,25.0
2554,0.0
2555,28.5
2556,0.0
2558,23.700000762939453
2559,0.0
2561,0.0
2562,0.0
2563,11.9399995803833
2564,12.989999771118164
2568,9.989999771118164
2569,0.0
2570,0.0
2571,0.0
2572,19.989999771118164
2574,0.0
2575,0.0
2576,29.0
2577,0.0
2578,0.0
2579,38.94999980926514
2585,0.0
2586,19.5
2587,25.0
2591,0.0
2592,18.989999771118164
2594,21.0
2599,23.559999465942383
2602,0.0
2603,0.0
2605,0.0
2607,0.0
2608,0.0
2609,14.699999809265137
2611,0.0
2612,14.989999771118164
2613,49.79999923706055
2615,54.0
2618,0.0
2619,0.0
2621,0.0
2622,12.970000267028809
2623,0.0
2624,9.319999694824215
2627,0.0
2629,25.0
2630,13.989999771118164
2633,25.0
2634,0.0
2636,24.989999771118164
2637,0.0
2638,24.0
2639,0.0
2640,0.0
2642,44.489999771118164
2643,0.0
2644,20.0
2646,0.0
2648,18.0
2649,0.0
2650,17.5
2652,0.0
2655,0.0
2657,0.0
2658,12.0
2659,0.0
2661,0.0
2663,0.0
2664,0.0
2669,17.049999237060547
2671,0.0
2672,13.1899995803833
2673,39.0900001525879
2675,0.0
2676,19.950000762939453
2678,0.0
2680,0.0
2682,0.0
2683,14.0
2684,0.0
2685,13.489999771118164
2686,28.0
2687,19.989999771118164
2688,0.0
2690,0.0
2692,0.0
2694,0.0
2696,0.0
2698,0.0
2699,28.989999771118164
2701,0.0
2703,0.0
2705,0.0
2706,55.89999961853027
2707,19.989999771118164
2708,48.0600004196167
2709,16.75
2710,0.0
2712,25.0
2715,0.0
2717,0.0
2719,0.0
2721,0.0
2723,0.0
2724,8.989999771118164
2725,16.0
2728,15.0
2731,13.199999809265137
2732,0.0
2733,0.0
2738,0.0
2740,11.989999771118164
2742,23.989999771118164
2743,0.0
2744,0.0
2746,22.0
2753,7.349999904632568
2755,7.739999771118163
2756,24.5
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,22.540000915527344
2764,95.15999984741211
2765,19.989999771118164
2766,14.949999809265137
2767,37.989999771118164
2768,34.40999984741211
2769,21.989999771118164
2770,0.0
2773,24.989999771118164
2775,26.979999542236328
2776,0.0
2777,0.0
2778,25.0
2781,7.519999980926514
2783,41.45000076293945
2784,0.0
2785,0.0
2788,42.20000076293945
2792,0.0
2799,28.809999465942383
2804,0.0
2805,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2822,0.0
2826,0.0
2828,12.989999771118164
2830,0.0
2833,0.0
2834,13.989999771118164
2835,0.0
2836,0.0
2837,14.970000267028809
2838,0.0
2839,0.0
2842,12.949999809265137
2843,0.0
2844,18.61000061035156
2845,10.989999771118164
2847,0.0
2850,0.0
2853,0.0
2854,0.0
2855,6.0
2860,0.0
2862,42.929999351501465
2865,0.0
2866,0.0
2868,0.0
2869,0.0
2870,0.0
2871,17.950000762939453
2875,0.0
2877,0.0
2878,0.0
2880,0.0
2881,0.0
2883,0.0
2884,0.0
2886,13.739999771118164
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2894,26.950000762939453
2895,0.0
2897,0.0
2899,25.0
2903,11.199999809265137
2904,14.0
2905,24.170000076293945
2906,0.0
2907,0.0
2908,0.0
2909,24.0
2910,0.0
2911,0.0
2915,0.0
2916,0.0
2917,0.0
2918,20.270000457763672
2919,0.0
2920,25.0
2921,0.0
2922,0.0
2923,21.989999771118164
2924,0.0
2925,16.989999771118164
2928,0.0
2929,0.0
2932,20.0
2933,0.0
2935,35.96000003814697
2936,0.0
2937,23.0
2938,15.899999618530272
2940,0.0
2941,0.0
2943,18.0
